,aNWP,aNSW,rSL,avWLiC,avWpS,aSN,SC,avNSyl,WV2,FRE,aNShort,language,.,!,?,",",-,of,is,the,class
4071,2972,0.4639973082099596,160.68041237113403,4.137617765814267,30.63917525773196,97,3.0024444680624938,1.339165545087483,0.26547779273216693,62.56839900931028,0.024226110363391656,10,0.428,0.012,0.06,0.452,0.048,0.020188425302826378,0.017496635262449527,0.03566621803499327,3
4072,2354,0.44519966015293116,122.32380952380953,4.353016142735769,22.419047619047618,105,2.391655328798186,1.393372982158029,0.3135089209855565,66.31631237609744,0.01954120645709431,10,0.453125,0.00390625,0.0390625,0.40234375,0.1015625,0.018691588785046728,0.017417162276975363,0.052251486830926085,2
4073,2647,0.4370986021911598,218.47692307692307,4.289384208537967,40.723076923076924,65,0.8430769230769232,1.3804306762372498,0.297695504344541,49.044564790328685,0.029845107669059314,10,0.5255474452554745,0.072992700729927,0.014598540145985401,0.1897810218978102,0.19708029197080293,0.01360030222893842,0.014355874574990555,0.039667548167737064,1
4074,1339,0.4421209858103062,95.27631578947368,4.32486930545183,17.61842105263158,76,1.4397506925207755,1.3704256908140404,0.34129947722180737,73.16119708344799,0.020911127707244213,10,0.5714285714285714,0.0,0.045454545454545456,0.35064935064935066,0.032467532467532464,0.014936519790888723,0.01717699775952203,0.038834951456310676,1
4075,1487,0.4505716207128447,118.38805970149254,4.24142568930733,22.19402985074627,67,1.3611049231454668,1.3557498318762609,0.3644922663080027,69.77826571580566,0.03429724277067922,10,0.5923076923076923,0.0,0.03076923076923077,0.36153846153846153,0.015384615384615385,0.020847343644922665,0.01546738399462004,0.028917283120376596,1
4076,2307,0.4187256176853056,125.11764705882354,4.433896835717382,22.61764705882353,102,1.836409073433295,1.4065886432596446,0.35327264846120504,65.14936548611644,0.03727785002167317,10,0.5407725321888412,0.0,0.004291845493562232,0.351931330472103,0.10300429184549356,0.014737754659731253,0.0082358040745557,0.043346337234503686,1
4077,2049,0.43923865300146414,127.32183908045977,4.334309419228892,23.551724137931036,87,1.1557669441141498,1.375305026842362,0.32552464616886284,66.71919472913618,0.02244997559785261,10,0.6049382716049383,0.006172839506172839,0.030864197530864196,0.3333333333333333,0.024691358024691357,0.01903367496339678,0.013665202537823329,0.035627135187896536,3
4078,1994,0.4593781344032096,157.7462686567164,4.19307923771314,29.761194029850746,67,2.106036979282691,1.3615847542627884,0.33149448345035104,61.63425814757708,0.03861584754262788,10,0.44785276073619634,0.0,0.09815950920245399,0.3558282208588957,0.09815950920245399,0.017552657973921765,0.01354062186559679,0.040621865596790374,3
4079,2474,0.4106709781729992,132.11428571428573,4.510105092966855,23.561904761904763,105,2.7250793650793654,1.431285367825384,0.3552950687146322,61.93925788197252,0.02263540824575586,10,0.49034749034749037,0.0,0.02702702702702703,0.44787644787644787,0.03474903474903475,0.014551333872271624,0.01333872271624899,0.03354890864995958,3
4080,2263,0.41140079540433055,138.05434782608697,4.498011489173663,24.597826086956523,92,2.8421550094517958,1.415377817057004,0.34821034025629694,62.27066711176009,0.0207688908528502,10,0.5040322580645161,0.016129032258064516,0.012096774193548387,0.3911290322580645,0.07661290322580645,0.01855943437914273,0.011489173663278833,0.03225806451612903,3
4081,1866,0.4105037513397642,119.81818181818181,4.561629153269025,21.204545454545453,88,2.4318181818181817,1.444801714898178,0.3563772775991425,63.19750219234143,0.01232583065380493,10,0.4672897196261682,0.009345794392523364,0.009345794392523364,0.411214953271028,0.102803738317757,0.01822079314040729,0.015541264737406217,0.03644158628081458,3
4082,1609,0.4636420136730889,157.42592592592592,4.209446861404599,29.796296296296298,54,3.554869684499314,1.3635798632691112,0.3474207582349285,61.53364356743322,0.006836544437538844,10,0.4863013698630137,0.0,0.0273972602739726,0.4863013698630137,0.0,0.014916096954630205,0.018645121193287758,0.053449347420758235,1
4083,2895,0.4449050086355786,162.69387755102042,4.384110535405872,29.540816326530614,98,3.0693461057892546,1.4044905008635578,0.31088082901554404,58.290103626943036,0.01865284974093264,10,0.44982698961937717,0.006920415224913495,0.058823529411764705,0.35294117647058826,0.1314878892733564,0.012780656303972366,0.01692573402417962,0.0383419689119171,3
4084,2854,0.4036440084092502,144.6697247706422,4.408549404344779,26.18348623853211,109,2.1858429425132564,1.3633496846531183,0.29152067274001403,65.04974511871319,0.04555010511562719,10,0.4867924528301887,0.007547169811320755,0.06792452830188679,0.36981132075471695,0.06792452830188679,0.012613875262789068,0.011913104414856343,0.03749124036440084,3
4085,1396,0.4713467048710602,133.2962962962963,4.052292263610315,25.85185185185185,54,1.6680384087791496,1.2800859598853869,0.35243553008595985,72.46926483073332,0.03151862464183381,10,0.53125,0.0,0.109375,0.296875,0.0625,0.013610315186246419,0.010744985673352435,0.03151862464183381,2
4086,2563,0.4287943815840812,128.92660550458714,4.383925087787749,23.513761467889907,109,1.6840333305277333,1.405774483027702,0.30081935232149826,64.25418515787479,0.026921576277799453,10,0.5655737704918032,0.00819672131147541,0.020491803278688523,0.3360655737704918,0.06967213114754098,0.013655872024970737,0.0148263753413968,0.0425282871634803,2
4087,1609,0.40708514605344936,126.77777777777777,4.569297700435053,22.34722222222222,72,2.3900462962962963,1.45183343691734,0.3586078309509012,61.53891901457084,0.02175264139216905,10,0.519774011299435,0.005649717514124294,0.005649717514124294,0.3954802259887006,0.07344632768361582,0.01305158483530143,0.018023617153511497,0.04226227470478558,3
4088,1215,0.43045267489711936,102.47619047619048,4.195884773662551,19.285714285714285,63,1.3968253968253967,1.3555555555555556,0.3876543209876543,72.77333333333335,0.0345679012345679,10,0.5158730158730159,0.023809523809523808,0.0873015873015873,0.3492063492063492,0.023809523809523808,0.01728395061728395,0.015637860082304528,0.04691358024691358,2
4089,2060,0.4300970873786408,134.58536585365854,4.274271844660194,25.121951219512194,82,2.5675193337299227,1.3694174757281554,0.3388349514563107,65.65679374852002,0.014563106796116505,10,0.5144230769230769,0.0,0.0,0.39903846153846156,0.08653846153846154,0.019417475728155338,0.017475728155339806,0.0470873786407767,2
4090,2360,0.4385593220338983,110.4396551724138,4.327118644067797,20.344827586206897,116,2.4970273483947683,1.3927966101694915,0.33008474576271185,68.48565677966104,0.005084745762711864,10,0.4607142857142857,0.0035714285714285713,0.05357142857142857,0.42857142857142855,0.05357142857142857,0.01228813559322034,0.022457627118644068,0.04025423728813559,1
4091,2284,0.4216287215411559,250.88,4.4032399299474605,45.68,50,1.464,1.4238178633975482,0.33581436077057797,40.29900875656744,0.03064798598949212,10,0.5163934426229508,0.040983606557377046,0.0,0.2459016393442623,0.19672131147540983,0.021453590192644482,0.013134851138353765,0.047723292469352016,1
4092,1130,0.4831858407079646,121.46938775510205,4.166371681415929,23.06122448979592,49,1.724281549354436,1.334513274336283,0.3929203539823009,70.8387484197219,0.02831858407079646,10,0.5217391304347826,0.0,0.034782608695652174,0.3130434782608696,0.13043478260869565,0.017699115044247787,0.01504424778761062,0.05132743362831858,2
4093,2108,0.4497153700189753,120.18947368421053,4.314990512333966,22.189473684210526,95,1.945263157894737,1.3932637571157496,0.34819734345351044,66.54941246379708,0.023719165085388995,10,0.49760765550239233,0.014354066985645933,0.04784688995215311,0.4019138755980861,0.03827751196172249,0.017077798861480076,0.015180265654648957,0.04743833017077799,3
4094,1176,0.4013605442176871,93.94444444444444,4.625,16.333333333333332,72,2.1234567901234565,1.4591836734693877,0.39965986394557823,66.92250566893426,0.034013605442176874,10,0.42441860465116277,0.005813953488372093,0.05813953488372093,0.37209302325581395,0.13953488372093023,0.01445578231292517,0.02295918367346939,0.04081632653061224,1
4095,2768,0.44328034682080925,123.04166666666667,4.220736994219653,23.066666666666666,120,2.84375,1.3511560693641618,0.3005780346820809,69.28369653179193,0.031791907514450865,10,0.48253968253968255,0.015873015873015872,0.04126984126984127,0.4126984126984127,0.047619047619047616,0.012644508670520232,0.015173410404624277,0.04263005780346821,3
4096,1808,0.4424778761061947,166.10169491525423,4.332411504424779,30.64406779661017,59,2.903188738868142,1.3761061946902655,0.3036504424778761,59.48472101394932,0.02101769911504425,10,0.4233128834355828,0.03680981595092025,0.03067484662576687,0.3803680981595092,0.12883435582822086,0.017699115044247787,0.018805309734513276,0.04756637168141593,3
4097,2199,0.4206457480673033,116.07692307692308,4.406093678944975,21.14423076923077,104,1.4044008875739646,1.4083674397453387,0.3124147339699863,66.3916338283136,0.020009095043201454,10,0.5852534562211982,0.0,0.009216589861751152,0.3225806451612903,0.08294930875576037,0.013642564802182811,0.010459299681673489,0.03865393360618463,1
4098,2249,0.4201867496665185,140.3409090909091,4.4184081814139615,25.556818181818183,88,1.3326446280991735,1.4015117830146733,0.3054690973766118,62.40767133877684,0.029346376167185415,10,0.5116279069767442,0.005813953488372093,0.06395348837209303,0.3488372093023256,0.06976744186046512,0.01600711427301023,0.013783903957314362,0.029791018230324588,3
4099,1928,0.4263485477178423,206.0,4.488070539419087,36.37735849056604,53,10.815236739053043,1.4341286307053942,0.3381742738589211,48.9868687857199,0.03630705394190872,10,0.37551020408163266,0.0,0.04897959183673469,0.5061224489795918,0.06938775510204082,0.010892116182572614,0.009854771784232365,0.03112033195020747,2
4100,1280,0.4328125,108.73846153846154,4.409375,19.692307692307693,65,2.059171597633136,1.39609375,0.3890625,68.87831490384617,0.034375,10,0.5066666666666667,0.006666666666666667,0.03333333333333333,0.38666666666666666,0.06666666666666667,0.0140625,0.01875,0.04140625,1
4101,2185,0.44897025171624716,193.65573770491804,4.255377574370709,35.81967213114754,61,8.750873421123355,1.3725400457665904,0.3011441647597254,54.544177701916965,0.036613272311212815,10,0.35390946502057613,0.00411522633744856,0.0205761316872428,0.551440329218107,0.06995884773662552,0.02334096109839817,0.014645308924485127,0.028375286041189933,2
4102,1213,0.4295136026380874,165.325,4.34047815333883,30.325,40,4.422499999999999,1.3652102225886233,0.40725474031327286,60.65984016900248,0.028029678483099753,10,0.43103448275862066,0.0,0.0,0.5258620689655172,0.04310344827586207,0.014014839241549877,0.011541632316570486,0.043693322341302555,2
4103,2343,0.4413145539906103,140.75824175824175,4.345283824157064,25.747252747252748,91,4.252747252747253,1.3849765258215962,0.3559539052496799,63.71098591549297,0.026461801109688432,10,0.45054945054945056,0.003663003663003663,0.014652014652014652,0.4725274725274725,0.05860805860805861,0.015364916773367477,0.014084507042253521,0.030303030303030304,3
4104,1771,0.4398644833427442,109.13483146067416,4.330886504799548,19.89887640449438,89,2.1143794975381893,1.3794466403162056,0.37775268210050816,70.05049962250746,0.034443817052512704,10,0.5235849056603774,0.009433962264150943,0.018867924528301886,0.37264150943396224,0.07547169811320754,0.020892151326933936,0.009599096555618294,0.025409373235460192,3
4105,1778,0.4235095613048369,162.0,4.532058492688414,28.677419354838708,62,3.545525494276795,1.4606299212598426,0.35151856017997746,54.321837693675405,0.027559055118110236,10,0.4124293785310734,0.011299435028248588,0.03954802259887006,0.4350282485875706,0.1016949152542373,0.01687289088863892,0.010686164229471317,0.04161979752530934,2
4106,2309,0.43741879601559114,104.2542372881356,4.213945430922477,19.56779661016949,118,1.9908072392990517,1.3382416630576006,0.2970983109571243,73.88746716973378,0.036812472932005194,10,0.5151515151515151,0.011363636363636364,0.015151515151515152,0.3977272727272727,0.06060606060606061,0.009527934170636639,0.01429190125595496,0.03334776959722824,2
4107,2263,0.42244807777286786,145.78823529411764,4.3645603181617325,26.623529411764707,85,3.41840830449827,1.3756076005302695,0.3212549712770658,63.65065581866863,0.0410958904109589,10,0.4721030042918455,0.0,0.017167381974248927,0.45493562231759654,0.055793991416309016,0.017675651789659744,0.009721608484312859,0.032699955810870526,1
4108,1956,0.4729038854805726,129.71428571428572,4.030163599182004,25.4025974025974,77,2.040141676505313,1.3139059304703475,0.29192229038854806,70.06628555493589,0.015337423312883436,10,0.5,0.005952380952380952,0.05357142857142857,0.42857142857142855,0.011904761904761904,0.0066462167689161555,0.014826175869120654,0.02965235173824131,3
4109,2234,0.4359892569382274,148.2962962962963,4.2963294538943595,27.580246913580247,81,2.672306050906874,1.3495971351835272,0.30662488809310656,64.82803298075757,0.018800358102059087,10,0.40609137055837563,0.02030456852791878,0.04568527918781726,0.4517766497461929,0.07614213197969544,0.011638316920322292,0.020590868397493287,0.03446732318710832,3
4110,1410,0.39858156028368796,121.0909090909091,4.5574468085106385,21.363636363636363,66,1.7355371900826446,1.4489361702127659,0.3517730496453901,62.64780303030305,0.03333333333333333,10,0.4928571428571429,0.0,0.04285714285714286,0.38571428571428573,0.07857142857142857,0.014184397163120567,0.015602836879432624,0.04042553191489362,1
4111,2676,0.4476831091180867,114.53174603174604,4.289237668161435,21.238095238095237,126,2.3204837490551773,1.3796711509715993,0.3079222720478326,68.77565396113604,0.02428998505231689,10,0.5211726384364821,0.0,0.003257328990228013,0.39087947882736157,0.08469055374592833,0.016068759342301942,0.007473841554559043,0.03811659192825112,1
4112,1323,0.41798941798941797,115.9375,4.510959939531368,20.671875,64,1.52734375,1.4217687074829932,0.35827664399092973,65.71414859693878,0.04081632653061224,10,0.5367647058823529,0.0,0.03676470588235294,0.3382352941176471,0.08823529411764706,0.01436130007558579,0.016628873771730914,0.03552532123960695,1
4113,1517,0.46473302570863545,92.14117647058823,4.086354647330257,17.847058823529412,85,0.8689273356401384,1.3104812129202372,0.32630191166776534,78.02070115165382,0.015161502966381015,10,0.6712328767123288,0.0,0.03424657534246575,0.2945205479452055,0.0,0.00988793671720501,0.02109426499670402,0.03625576796308504,1
4114,2476,0.4632471728594507,159.45679012345678,4.163570274636511,30.567901234567902,81,2.794391098917848,1.3360258481421647,0.29079159935379645,62.98128732124696,0.0032310177705977385,10,0.5,0.0,0.014563106796116505,0.4320388349514563,0.05339805825242718,0.015347334410339256,0.018578352180936994,0.04604200323101777,2
4115,2573,0.4220753983676642,130.46363636363637,4.4733773804897,23.39090909090909,110,2.338512396694215,1.428682471822775,0.30353672755538286,62.438917429247795,0.025262339681305868,10,0.5,0.007633587786259542,0.022900763358778626,0.4122137404580153,0.05725190839694656,0.014768752429071124,0.009327633113097552,0.04003109211037699,1
4116,1923,0.45553822152886114,117.4235294117647,4.079043161726469,22.623529411764707,85,1.5923875432525951,1.2896515860634425,0.3156526261050442,74.8750640543269,0.02392095683827353,10,0.519774011299435,0.011299435028248588,0.07344632768361582,0.3672316384180791,0.02824858757062147,0.015080603224128965,0.013000520020800831,0.03848153926157046,1
4117,1786,0.45576707726763716,130.84931506849315,4.242441209406495,24.465753424657535,73,2.6931882154250326,1.351063829787234,0.36786114221724525,67.95253424657537,0.03135498320268757,10,0.5054347826086957,0.0,0.0,0.42391304347826086,0.07065217391304347,0.021836506159014557,0.009518477043673012,0.032474804031354984,2
4118,1971,0.4424150177574835,127.16666666666667,4.314053779807204,23.464285714285715,84,2.5317460317460316,1.3749365804160325,0.3328259766615931,66.83203196347034,0.0319634703196347,10,0.47783251231527096,0.0,0.019704433497536946,0.43349753694581283,0.06896551724137931,0.014205986808726534,0.011669203450025367,0.03906646372399797,3
4119,2013,0.4446100347739692,153.95714285714286,4.307501241927471,28.757142857142856,70,1.3289795918367346,1.3825136612021858,0.3124689518132141,60.990344262295096,0.004967709885742673,10,0.6351351351351351,0.02027027027027027,0.006756756756756757,0.2972972972972973,0.04054054054054054,0.01639344262295082,0.01689021361152509,0.024341778440139097,1
4120,1743,0.43316121629374643,101.48913043478261,4.282845668387837,18.945652173913043,92,1.0782136105860114,1.3528399311531842,0.3287435456110155,73.28729617226671,0.026965002868617326,10,0.5976331360946746,0.0,0.01775147928994083,0.31952662721893493,0.0650887573964497,0.012048192771084338,0.01721170395869191,0.03270223752151463,1
4121,3144,0.4347964376590331,113.30263157894737,4.388040712468193,20.68421052631579,152,1.4806959833795015,1.3998091603053435,0.255089058524173,67.54354635395742,0.029262086513994912,10,0.5884244372990354,0.0,0.022508038585209004,0.3536977491961415,0.03536977491961415,0.007315521628498728,0.013994910941475827,0.03276081424936387,1
4122,2067,0.46927914852443153,93.62068965517241,4.18577648766328,17.81896551724138,116,0.911192033293698,1.3260764392839866,0.29801644895984514,76.70268323657476,0.006773101112723754,10,0.6517412935323383,0.014925373134328358,0.01990049751243781,0.3034825870646766,0.009950248756218905,0.012578616352201259,0.017900338655055636,0.0343492985002419,1
4123,1730,0.47630057803468207,199.54166666666666,4.361849710982659,36.041666666666664,48,8.436197916666668,1.4271676300578036,0.338150289017341,49.7257851637765,0.02601156069364162,10,0.28708133971291866,0.009569377990430622,0.03827751196172249,0.4449760765550239,0.22009569377990432,0.015028901734104046,0.018497109826589597,0.04508670520231214,1
4124,2125,0.42305882352941176,106.70093457943925,4.297882352941176,19.85981308411215,107,0.7392785396104463,1.3675294117647059,0.3232941176470588,71.0886472787246,0.02635294117647059,10,0.657608695652174,0.0,0.05434782608695652,0.25,0.03804347826086957,0.01835294117647059,0.017411764705882352,0.04329411764705882,1
4125,3513,0.4318246512951893,130.2925170068027,4.348135496726445,23.897959183673468,147,2.1793697070665,1.3785937944776545,0.2695701679476231,66.03929832052378,0.02704241389126103,10,0.5059880239520959,0.0029940119760479044,0.02694610778443114,0.4221556886227545,0.041916167664670656,0.017079419299743808,0.01394819242812411,0.0421292342727014,3
4126,2073,0.44766039556198745,141.70886075949366,4.323685479980704,26.240506329113924,79,1.8189392725524756,1.4138929088277858,0.3217559093101785,60.752571305574406,0.01881331403762663,10,0.5290697674418605,0.005813953488372093,0.029069767441860465,0.38372093023255816,0.05232558139534884,0.011577424023154847,0.01447178002894356,0.03473227206946455,3
4127,1301,0.4265949269792467,122.15517241379311,4.315910837817063,22.43103448275862,58,2.0166468489892986,1.3443504996156803,0.3389700230591852,70.38794773251345,0.02997694081475788,10,0.375,0.0,0.1171875,0.4140625,0.09375,0.015372790161414296,0.012298232129131437,0.030745580322828592,2
4128,1870,0.42566844919786095,138.52702702702703,4.384491978609626,25.27027027027027,74,3.0372534696859024,1.3925133689839573,0.3315508021390374,63.488774389362646,0.026203208556149733,10,0.5026455026455027,0.0,0.015873015873015872,0.4656084656084656,0.015873015873015872,0.011764705882352941,0.0106951871657754,0.04385026737967915,3
4129,2185,0.4585812356979405,88.91472868217055,4.162013729977117,16.93798449612403,129,1.202031127937023,1.3368421052631578,0.2938215102974828,76.69559975520198,0.016475972540045767,10,0.6016597510373444,0.004149377593360996,0.04149377593360996,0.34439834024896265,0.008298755186721992,0.010983981693363844,0.02654462242562929,0.036155606407322655,1
4130,1328,0.4254518072289157,111.36363636363636,4.480421686746988,20.12121212121212,66,1.1859504132231404,1.4284638554216869,0.3539156626506024,65.68695783132532,0.007530120481927711,10,0.6341463414634146,0.0,0.008130081300813009,0.34146341463414637,0.016260162601626018,0.02108433734939759,0.010542168674698794,0.0572289156626506,1
4131,3166,0.4140871762476311,122.23448275862069,4.4936828806064435,21.83448275862069,145,3.2547919143876336,1.4330385344283008,0.2830069488313329,63.479939987365775,0.01737207833228048,10,0.3962765957446808,0.0026595744680851063,0.026595744680851064,0.48404255319148937,0.09042553191489362,0.021162349968414405,0.016424510423247,0.0410612760581175,3
4132,1319,0.4564063684609553,102.52173913043478,4.265352539802881,19.115942028985508,69,2.007561436672968,1.3714935557240333,0.3692191053828658,71.5216451857468,0.02047005307050796,10,0.5,0.0,0.006172839506172839,0.36419753086419754,0.12962962962962962,0.013646702047005308,0.01592115238817286,0.04473085670962851,1
4133,1719,0.4409540430482839,143.35384615384615,4.286212914485166,26.446153846153845,65,3.36,1.3641652123327517,0.3531122745782431,64.83362303664921,0.02036067481093659,10,0.45054945054945056,0.0,0.04945054945054945,0.42857142857142855,0.07142857142857142,0.009307737056428156,0.016288539848749273,0.03432228039557882,3
4134,2698,0.44329132690882134,117.50413223140495,4.226834692364714,22.297520661157026,121,0.6425790588074585,1.3413639733135656,0.2657524091919941,70.80750868411866,0.011860637509266123,10,0.6927083333333334,0.0,0.010416666666666666,0.2552083333333333,0.041666666666666664,0.014084507042253521,0.02112676056338028,0.042994810971089696,1
4135,1678,0.4302741358760429,103.28735632183908,4.31227651966627,19.28735632183908,87,0.6941471792839212,1.3605482717520858,0.3301549463647199,72.31928287644021,0.010727056019070322,10,0.6830985915492958,0.0,0.04225352112676056,0.2605633802816901,0.014084507042253521,0.012514898688915376,0.01132300357568534,0.06019070321811681,1
4136,1832,0.4317685589519651,107.57142857142857,4.263100436681222,20.13186813186813,91,0.8857625890592924,1.3744541484716157,0.3406113537117904,70.26733288545518,0.03657205240174673,10,0.6625766871165644,0.0,0.024539877300613498,0.27607361963190186,0.03680981595092025,0.009279475982532752,0.016921397379912665,0.04093886462882096,1
4137,3068,0.44752281616688394,132.45238095238096,4.255541069100391,24.349206349206348,126,4.90652557319224,1.363102998696219,0.2926988265971317,66.92287519918878,0.03226857887874837,10,0.3878504672897196,0.018691588785046728,0.03271028037383177,0.4252336448598131,0.13551401869158877,0.018252933507170794,0.01564537157757497,0.043350717079530636,2
4138,2055,0.47396593673965937,131.1341463414634,4.187834549878345,25.0609756097561,82,0.9750148720999406,1.3493917274939173,0.29683698296836986,67.37572814669754,0.008759124087591242,10,0.6040268456375839,0.0,0.06040268456375839,0.2953020134228188,0.040268456375838924,0.015571776155717762,0.02141119221411192,0.04671532846715328,1
4139,2813,0.43618912193387843,128.7310924369748,4.343050124422325,23.638655462184875,119,2.7632229362333165,1.3807323142552435,0.2957696409527195,66.18534033165349,0.016352648418059012,10,0.46179401993355484,0.009966777408637873,0.016611295681063124,0.4318936877076412,0.07973421926910298,0.016352648418059012,0.012086740135087096,0.03163881976537505,3
4140,2351,0.4415142492556359,102.09756097560975,4.236495108464483,19.11382113821138,123,1.7259567717628397,1.3445342407486176,0.3134836239897916,73.76939510258568,0.02467035304125904,10,0.53515625,0.0078125,0.03125,0.3984375,0.02734375,0.01446193109315185,0.010633772862611655,0.028498511271799233,3
4141,2075,0.46120481927710844,100.47272727272727,4.214457831325301,18.863636363636363,110,2.169421487603306,1.3609638554216867,0.3489156626506024,72.7261851040526,0.034216867469879515,10,0.464,0.02,0.04,0.42,0.056,0.013493975903614458,0.011566265060240964,0.03518072289156626,3
4142,2036,0.4268172888015717,103.81132075471699,4.310903732809431,19.20754716981132,106,1.5909576361694555,1.3511787819253438,0.3192534381139489,73.15409580383292,0.02848722986247544,10,0.5229357798165137,0.0045871559633027525,0.06422018348623854,0.3761467889908257,0.03211009174311927,0.016208251473477406,0.015717092337917484,0.04273084479371316,1
4143,1090,0.44587155963302755,153.66666666666666,4.41651376146789,27.94871794871795,39,2.855358316896779,1.3926605504587155,0.43669724770642204,60.93425076452603,0.009174311926605505,10,0.4752475247524752,0.019801980198019802,0.0297029702970297,0.42574257425742573,0.04950495049504951,0.022018348623853212,0.01926605504587156,0.05871559633027523,2
4144,2550,0.4372549019607843,123.26605504587155,4.1905882352941175,23.394495412844037,109,0.9709620402323037,1.3372549019607842,0.26588235294117646,70.14406098219108,0.025098039215686273,10,0.6699029126213593,0.0048543689320388345,0.038834951456310676,0.27184466019417475,0.014563106796116505,0.012549019607843137,0.011372549019607842,0.03019607843137255,3
4145,1984,0.4632056451612903,160.36363636363637,4.212701612903226,30.060606060606062,66,3.887052341597796,1.378024193548387,0.32056451612903225,60.01945625610951,0.025201612903225805,10,0.4166666666666667,0.0,0.09803921568627451,0.4068627450980392,0.0784313725490196,0.021169354838709676,0.01663306451612903,0.04889112903225806,2
4146,2623,0.428135722455204,107.22727272727273,4.292794510102936,19.87121212121212,132,2.1355601469237833,1.3774304231795653,0.29012581014105987,70.30427256264515,0.02134959969500572,10,0.5180327868852459,0.0,0.019672131147540985,0.4,0.06229508196721312,0.013724742661075104,0.01105604269919939,0.028974456728936334,1
4147,2579,0.45521519968980223,111.296,4.299728576967817,20.632,125,1.6871680000000002,1.387359441644048,0.3167894532764638,68.65283123691356,0.005040713454827452,10,0.5687732342007435,0.0,0.01858736059479554,0.3643122676579926,0.048327137546468404,0.014734393175649476,0.026366808840635907,0.03993796044978674,1
4148,1275,0.4203921568627451,114.20967741935483,4.436078431372549,20.56451612903226,62,1.3048907388137356,1.4023529411764706,0.38666666666666666,67.48666698292223,0.047058823529411764,10,0.5075757575757576,0.030303030303030304,0.07575757575757576,0.2878787878787879,0.09848484848484848,0.01568627450980392,0.010980392156862745,0.043137254901960784,2
4149,1231,0.4354183590576767,75.11494252873563,4.248578391551584,14.149425287356323,87,0.5057471264367815,1.3419983753046303,0.3614947197400487,79.02193744922829,0.011372867587327376,10,0.7196969696969697,0.0,0.030303030303030304,0.2196969696969697,0.030303030303030304,0.015434606011372868,0.01868399675060926,0.026807473598700244,1
4150,2743,0.4225300765585126,146.25,4.457892818082391,26.375,104,2.7710798816568047,1.4239883339409405,0.2548304775792927,59.692558102442604,0.022967553773240976,10,0.452755905511811,0.0,0.011811023622047244,0.4645669291338583,0.07086614173228346,0.01859278162595698,0.016040831206707983,0.028800583302952973,1
4151,1356,0.4505899705014749,105.76470588235294,4.224188790560472,19.941176470588236,68,1.0402249134948096,1.331858407079646,0.36578171091445427,74.06874934929726,0.029498525073746312,10,0.6,0.0,0.05384615384615385,0.2846153846153846,0.06153846153846154,0.02064896755162242,0.01991150442477876,0.036135693215339236,1
4152,1359,0.43635025754231055,122.1311475409836,4.364238410596027,22.278688524590162,61,2.2023649556570812,1.4334069168506254,0.40103016924208973,63.13893876886334,0.034584253127299486,10,0.5100671140939598,0.0,0.040268456375838924,0.3691275167785235,0.08053691275167785,0.014716703458425313,0.01177336276674025,0.03384841795437822,3
4153,1691,0.446481371969249,163.28070175438597,4.376700177409817,29.666666666666668,57,4.684210526315789,1.4405677114133648,0.3595505617977528,55.11841021092058,0.04553518628030751,10,0.391812865497076,0.0,0.04678362573099415,0.52046783625731,0.04093567251461988,0.01596688350088705,0.008870490833826138,0.033707865168539325,2
4154,1362,0.4199706314243759,110.73134328358209,4.358296622613803,20.328358208955223,67,1.6907997326798845,1.3891336270190895,0.3744493392070485,68.81735485567759,0.01908957415565345,10,0.572463768115942,0.0,0.0,0.39855072463768115,0.028985507246376812,0.020558002936857563,0.016886930983847283,0.037444933920704845,3
4155,1701,0.4708994708994709,139.75806451612902,3.9788359788359786,27.43548387096774,62,2.4914151925078043,1.2863021751910642,0.31628453850676075,70.39601339819083,0.04056437389770723,10,0.4968152866242038,0.012738853503184714,0.044585987261146494,0.3885350318471338,0.05732484076433121,0.011757789535567314,0.014109347442680775,0.02880658436213992,2
4156,1393,0.46518305814788224,114.015625,4.182340272792534,21.765625,64,1.19970703125,1.31586503948313,0.3374012921751615,73.51586453472723,0.01507537688442211,10,0.6153846153846154,0.0,0.0,0.358974358974359,0.02564102564102564,0.012203876525484566,0.0208183776022972,0.043072505384063174,1
4157,2513,0.44090728213290886,140.8041237113402,4.381217668125746,25.90721649484536,97,1.1515570198745881,1.4090728213290888,0.31197771587743733,61.530429006280755,0.005968961400716275,10,0.6395939086294417,0.0,0.02030456852791878,0.27918781725888325,0.06091370558375635,0.01631516116195782,0.013131715081575806,0.040986868284918425,2
4158,2179,0.4341441027994493,101.49122807017544,4.265259293253786,19.12280701754386,114,0.9246691289627578,1.3680587425424506,0.2983019733822855,71.8122303809087,0.008719596145020651,10,0.6395939086294417,0.0,0.04060913705583756,0.3096446700507614,0.01015228426395939,0.01330885727397889,0.016521340064249657,0.050481872418540616,1
4159,2043,0.40920215369554575,101.9090909090909,4.392559960841899,18.572727272727274,110,1.9438016528925617,1.3930494371023006,0.31375428291727847,70.26088125750903,0.016642192853646598,10,0.5224489795918368,0.0,0.02040816326530612,0.39183673469387753,0.0653061224489796,0.010768477728830151,0.00978952520802741,0.030837004405286344,1
4160,2555,0.40313111545988256,198.15068493150685,4.555772994129159,35.0,73,4.9795458810283355,1.44853228962818,0.3181996086105675,48.819784735812156,0.03561643835616438,10,0.38317757009345793,0.0,0.0,0.5794392523364486,0.037383177570093455,0.02309197651663405,0.00821917808219178,0.03365949119373777,1
